PlayerId,Number,Name,PositionId,BirthDate,Nationality,Height,FootId,Value,ValueUnitId,Age,TeamId
1194,17,Alpay Kocakli,9,19 Eyl 1998,Türkiye,"1,77m",2,125,1,25,41
1195,-,Mehmet Ilvan Ak,9,24-Mar-03,Türkiye,"1,83m",1,10,1,20,41
1196,11,Ahmet Ülük,9,4 Oca 2002,Türkiye,"1,77m",2,10,1,21,41
1197,91,Berke Demircan,11,25 Kas 2002,Türkiye,"1,83m",2,175,1,20,41
1198,9,Bertug Bayar,11,31 Eki 1996,Türkiye,"1,93m",1,125,1,26,41
1199,-,Göktug Erdem,11,30 Ağu 2003,Türkiye,-,2,75,1,20,41
1200,46,Mehmet Can Davarcioglu,11,12-Mar-03,Türkiye,"1,82m",2,10,1,20,41
1201,27,Anil Atag,1,2 Haz 1990,Türkiye,"1,88m",2,100,1,33,42
1202,1,Umutcan Kelescan,1,21 Nis 2005,Türkiye,"1,92m",2,10,1,18,42
1203,25,Adal Beran Bülbül,1,16-May-05,Türkiye,"1,84m",1,10,1,18,42
1204,77,Recep Yemisci,2,1 Oca 1999,Türkiye,"1,85m",2,200,1,24,42
1205,-,Gökhan Kurumus,2,20 Oca 1998,Türkiye,"1,89m",2,175,1,25,42
1206,39,Ibrahim Sürgülü,2,4 Nis 1993,Türkiye,"1,87m",2,150,1,30,42
1207,6,Fatih Kizilkaya,2,28-May-02,Türkiye,-,,100,1,21,42
1208,4,Yunus Emre Metin,2,14 Eki 2003,Türkiye,"1,92m",1,10,1,20,42
1209,3,Cenk Dogan,3,20-Mar-98,Türkiye,-,1,150,1,25,42
1210,40,Furkan Eliacik,3,1 Ağu 2002,Türkiye,-,,25,1,21,42
1211,-,Serkan Yavuz,4,15 Ağu 1996,Türkiye,"1,85m",2,200,1,27,42
1212,23,Rasit Yöndem,4,12 Eyl 1997,Türkiye,"1,70m",2,150,1,26,42
1213,18,Oguzhan Yilmaz,5,17 Haz 2003,Türkiye,"1,81m",2,125,1,20,42
1214,-,Mahmut Bilir,5,18 Ağu 1994,Türkiye,"1,83m",2,25,1,29,42
1215,12,Fahrettin Berk Yilmaz,5,7 Şub 2002,Türkiye,-,,10,1,21,42
1216,8,Kaan Baysal,6,19 Oca 1996,Türkiye,"1,76m",3,150,1,27,42
1217,-,Baris Zeren,6,8-Mar-99,Türkiye,"1,74m",2,100,1,24,42
1218,10,Olcay Sahan,6,26-May-87,Türkiye,"1,79m",2,100,1,36,42
1219,14,Emre Can Örme,6,27 Oca 2004,Türkiye,-,,10,1,19,42
1220,11,Burak Tarlabölen,7,15-May-02,Türkiye,-,,75,1,21,42
1221,20,Recep Tasbakir,7,7 Oca 2003,Türkiye,-,,25,1,20,42
1222,7,Dogukan Inci,8,11-Mar-99,Türkiye,"1,82m",2,125,1,24,42
1223,22,Batuhan Kirdaroglu,8,10 Eyl 2000,Türkiye,"1,78m",1,100,1,23,42
1224,21,Ramazan Eren Demir,8,30 Eki 2004,Türkiye,"1,83m",2,50,1,18,42
1225,-,Ali Riza Kilic,8,13 Ara 2001,Türkiye,"1,80m",2,25,1,21,42
1226,-,Can Ahmet Üstün,8,1 Oca 1999,Türkiye,"1,78m",3,10,1,24,42
1227,17,Berk Karadag,9,24-May-01,Türkiye,"1,75m",2,200,1,22,42
1228,9,Hamza Gür,11,3 Nis 1994,Türkiye,"1,75m",2,225,1,29,42
1229,19,Yusuf Bugra Kosal,11,21-Mar-02,Türkiye,"1,86m",2,125,1,21,42
1230,99,Serdar Deliktas,11,4 Ağu 1986,Türkiye,"1,77m",2,50,1,37,42
1231,34,Ömer Faruk Sezgin,11,29 Tem 1999,Türkiye,"1,95m",2,10,1,24,42
1232,-,Emir Bilgin,13,13 Haz 2003,Türkiye,-,,10,1,20,43
1233,77,Kivanc Kücükkaris,1,25 Şub 1994,Türkiye,"1,86m",1,225,1,29,43
1234,12,Korcan Celikay,1,31 Ara 1987,Türkiye,"1,94m",2,25,1,35,43
1235,-,Efe Dogan,1,20 Ağu 2004,Türkiye,"1,95m",2,10,1,19,43
1236,1,Melih Atas,1,28-Mar-02,Türkiye,"1,92m",3,10,1,21,43
1237,5,Onur Özcan,2,15 Nis 1992,Türkiye,"1,90m",3,150,1,31,43
1238,35,Mazlum Demir,2,1 Nis 1991,Türkiye,-,2,150,1,32,43
1239,4,Dogan Can Otman,2,18 Kas 1990,Türkiye,"1,90m",1,75,1,32,43
1240,22,Sadi Karaduman,2,31-May-92,Türkiye,"1,82m",1,50,1,31,43
1241,53,Emre Erdem,2,21 Haz 2002,Türkiye,"1,83m",2,50,1,21,43
1242,33,Enes Alic,3,26 Ağu 1999,Türkiye,-,1,150,1,24,43
1243,14,Mehmet Sak,3,4 Nis 1990,Türkiye,"1,78m",1,50,1,33,43
1244,20,Erhan Kartal,4,1-Mar-93,Türkiye,"1,71m",2,250,1,30,43
1245,21,Koray Altinay,4,11 Eki 1991,Türkiye,"1,86m",2,225,1,32,43
1246,-,Alper Kadir Duruk,4,26 Oca 1998,Türkiye,"1,71m",2,150,1,25,43
1247,8,Furkan Cil,5,16 Tem 1993,Türkiye,"1,67m",2,225,1,30,43
1248,3,Taskin Calis,5,25 Tem 1993,Türkiye,"1,76m",3,175,1,30,43
1249,6,Ahmet Aslan,5,29 Haz 2001,Türkiye,"1,79m",2,100,1,22,43
1250,28,Ege Okka,6,5 Oca 2004,Türkiye,"1,72m",2,10,1,19,43
1251,89,Erhan Celenk,8,16-Mar-89,Türkiye,"1,80m",1,200,1,34,43
1252,9,Yasin Öztekin,8,19-Mar-87,Türkiye,"1,79m",2,50,1,36,43
1253,70,Bugra Akcagün,8,4 Oca 2005,Türkiye,"1,82m",2,10,1,18,43
1254,7,Berke Biyik,9,18 Eyl 1995,Türkiye,"1,70m",2,175,1,28,43
1255,10,Ilhan Depe,9,10 Eyl 1992,Türkiye,"1,72m",3,150,1,31,43
1256,17,Sefa Yilmaz,9,14 Şub 1990,Türkiye,"1,83m",2,75,1,33,43
1257,11,Arda Usluoglu,11,12 Eki 2006,Türkiye,-,2,25,1,17,43
1258,21,Serhat Öztasdelen,1,9 Ara 2004,Türkiye,"1,88m",2,100,1,18,44
1259,23,Mert Furkan Bayram,1,2 Oca 2005,Türkiye,"1,90m",2,25,1,18,44
1260,54,Arif Simsir,1,31-May-05,Türkiye,"1,95m",2,25,1,18,44
1261,1,Umut Keseci,1,5 Şub 2004,Türkiye,"1,89m",2,10,1,19,44
1262,35,Mert Özmen,2,18 Şub 1997,Türkiye,"1,86m",1,175,1,26,44
1263,92,Rahmi Kaya,2,21-May-02,Türkiye,"1,83m",2,150,1,21,44
1264,22,Alperen Selvi,2,13 Nis 2001,Türkiye,"1,85m",1,100,1,22,44
1265,15,Hasan Berat Kayali,2,15 Nis 2005,Türkiye,"1,82m",2,50,1,18,44
1266,41,Ilker Akar,2,7 Eki 2004,Türkiye,"1,80m",2,50,1,19,44
1267,88,Yusuf Can Esendemir,3,14 Haz 2001,Türkiye,"1,80m",1,175,1,22,44
1268,3,Mustafa Kocabas,3,21-May-04,Türkiye,"1,72m",1,25,1,19,44
1269,18,Yusuf Acer,3,28 Oca 1997,Türkiye,"1,67m",1,10,1,26,44
1270,26,Furkan Metin,4,10-May-02,Türkiye,"1,75m",2,125,1,21,44
1271,8,Metehan Yilmaz,5,28 Oca 2000,Türkiye,"1,80m",2,300,1,23,44
1272,19,Arif Morkaya,5,30-May-89,Türkiye,"1,87m",2,150,1,34,44
1273,80,Sami Satilmis,6,16 Haz 2004,Türkiye,"1,83m",2,275,1,19,44
1274,5,Emre Oymak,6,20 Oca 2001,Türkiye,"1,70m",2,150,1,22,44
1275,6,Furkan Yöntem,6,11-May-05,Türkiye,"1,86m",2,75,1,18,44
1276,30,Berkay Kinac,6,2 Oca 2003,Türkiye,"1,72m",2,25,1,20,44
1277,79,Tugay Güner,6,19-May-04,Türkiye,"1,74m",1,25,1,19,44
1278,10,Altar Han Hidayetoglu,8,5 Tem 2001,Türkiye,"1,71m",2,200,1,22,44
1279,-,Yusuf Talga,8,5 Eki 2005,Türkiye,"1,75m",1,50,1,18,44
1280,34,Devrim Taskaya,9,7 Oca 1997,Türkiye,"1,75m",2,125,1,26,44
1281,7,Onur Toprak,9,2 Tem 1995,Türkiye,"1,80m",2,75,1,28,44
1282,45,Abdullah Sogucak,9,7 Nis 2003,Türkiye,"1,72m",2,25,1,20,44
1283,9,Ali Özgün,11,7 Ara 1989,Türkiye,"1,86m",2,75,1,33,44
1284,17,Ilkan Sever,11,17 Eki 2004,Türkiye,"1,81m",2,50,1,18,44
1285,11,Kaniwar Uzun,11,10 Ağu 1999,Türkiye,"1,96m",1,25,1,24,44
1286,19,Fettah Özates,13,30 Tem 2001,Türkiye,-,,-,,22,45
1287,1,Mehmet Cinpir,1,28-May-89,Türkiye,"1,92m",2,100,1,34,45
1288,35,Kurtulus Yurt,1,22 Tem 1990,Türkiye,"1,87m",1,50,1,33,45
1289,27,Aziz Aztagac,1,1 Oca 2002,Türkiye,"1,90m",2,10,1,21,45
1290,23,Yusuf Arslan,2,23-Mar-98,Türkiye,"1,83m",2,100,1,25,45
1291,33,Tolga Kalender,2,17 Ağu 2001,Türkiye,"1,91m",2,75,1,22,45
1292,-,Ugur Bulut,2,9 Oca 1990,Türkiye,-,2,25,1,33,45
1293,4,Ismail Konuk,2,16 Oca 1988,Türkiye,"1,87m",2,25,1,35,45
1294,52,Canberk Dilaver,3,1 Haz 1993,Türkiye,"1,79m",1,125,1,30,45
1295,-,Isa Baltaci,3,12 Şub 1997,Türkiye,"1,82m",1,25,1,26,45
1296,22,Savas Polat,4,14 Nis 1997,Türkiye,"1,73m",2,100,1,26,45
1297,-,Bahri Can Avci,4,18-Mar-92,Türkiye,-,2,75,1,31,45
1298,18,Egemen Pehlivan,4,11 Oca 2000,Türkiye,"1,79m",2,25,1,23,45
1299,26,Ömerhan Sahin,4,22 Tem 2003,Türkiye,"1,82m",2,25,1,20,45
1300,20,Bünyamin Yürür,5,13-May-97,Türkiye,"1,81m",2,175,1,26,45
1301,58,Burak Asan,5,22 Kas 1997,Türkiye,-,2,175,1,25,45
1302,8,Hasan Acar,6,16 Ara 1994,Türkiye,"1,83m",2,175,1,28,45
1303,47,Azad Filiz,6,10 Haz 1991,Türkiye,"1,78m",2,125,1,32,45
1304,5,Cem Celik,6,27-Mar-02,Türkiye,"1,87m",2,100,1,21,45
1305,21,Seymen Yagmur,6,1 Oca 2003,Türkiye,"1,85m",2,25,1,20,45
1306,28,Muhammed Ilhanli,6,31-May-03,Türkiye,-,,25,1,20,45
1307,24,Mehmetcan Orhan,6,1 Oca 2004,Türkiye,-,,-,,19,45
1308,10,Bünyamin Balat,7,5 Oca 1997,Türkiye,"1,75m",1,175,1,26,45
1309,99,Arda Kurtulan,8,19 Kas 2002,Arnavutluk,"1,83m",2,200,1,20,45
1310,55,Yasin Dülger,8,25 Eki 1995,Türkiye,"1,78m",1,150,1,27,45
1311,54,Berat Ali Genc,8,24 Haz 1993,Türkiye,"1,83m",2,75,1,30,45
1312,11,Serhat Enes Calisan,8,8 Haz 1999,Türkiye,"1,84m",3,25,1,24,45
1313,7,Berkay Ceylan,9,7-Mar-96,Türkiye,"1,84m",2,50,1,27,45
1314,77,Ömer Selim Akar,9,8 Şub 2004,Türkiye,"1,85m",2,10,1,19,45
1315,53,Ozan Papaker,11,10 Tem 1996,Türkiye,"1,88m",2,150,1,27,45
1316,48,Vedat Böyükgül,1,10 Kas 1999,Türkiye,"1,85m",3,50,1,23,46
1317,-,Aliriza Karaman,1,1 Oca 2003,Türkiye,"1,85m",2,10,1,20,46
1318,1,Salih Senbas,1,27-Mar-86,Türkiye,"1,86m",2,10,1,37,46
1319,4,Yunus Emre Cakir,2,12 Oca 1997,Türkiye,"1,91m",2,150,1,26,46
1320,58,Mehmet Demirözü,2,29 Nis 1997,Türkiye,"1,87m",3,150,1,26,46
1321,18,Emir Yazici,2,24 Haz 2002,Türkiye,"1,85m",2,50,1,21,46
1322,19,Furkan Balaban,2,17 Haz 2000,Türkiye,"1,90m",3,50,1,23,46
1323,40,Ogulcan Sahin,3,12 Şub 1996,Türkiye,-,1,125,1,27,46
1324,61,Mahmut Emir,3,28 Tem 1995,Türkiye,"1,80m",1,125,1,28,46
1325,31,Erbay Eker,4,3 Tem 1991,Türkiye,"1,76m",2,125,1,32,46
1326,-,Batuhan Atal,4,17 Oca 2004,Türkiye,"1,70m",2,10,1,19,46
1327,54,Ömer Faruk Yilmaz,5,29 Haz 1998,Türkiye,-,1,175,1,25,46
1328,16,Mert Caymaz,5,18 Şub 1990,Türkiye,-,1,125,1,33,46
1329,92,Hakan Olkan,5,9 Oca 1992,Türkiye,"1,82m",2,125,1,31,46
1330,21,Ergün Nazli,5,5 Oca 2001,Türkiye,"1,78m",2,75,1,22,46
1331,10,Sinan Kalayci,6,4-May-89,Türkiye,-,1,75,1,34,46
1332,17,Hasan Ali Adigüzel,6,3 Nis 2000,Türkiye,"1,80m",2,50,1,23,46
1333,5,Sefa Aksoy,6,26 Şub 1989,Türkiye,"1,81m",2,10,1,34,46
1334,11,Emrah Tacir,8,25 Ağu 1992,Türkiye,"1,69m",1,125,1,31,46
1335,14,Ahmet Sarikaya,8,28 Kas 2002,Türkiye,"1,83m",1,10,1,20,46
1336,7,Ercüment Atakli,9,2 Eyl 1991,Türkiye,"1,69m",2,125,1,32,46
1337,37,Oguzhan Dogan,9,1 Eyl 2000,Türkiye,"1,75m",1,75,1,23,46
1338,77,Burak Özdemir,9,1 Oca 2002,Türkiye,"1,76m",2,50,1,21,46
1339,9,Muhammet Akpinar,11,6 Şub 2002,Türkiye,"1,85m",1,175,1,21,46
1340,99,Mustafa Ethem Erboga,11,11 Oca 1999,Türkiye,"1,86m",1,50,1,24,46
1341,1,Canberk Yurdakul,1,30 Nis 2001,Türkiye,"1,90m",2,100,1,22,47
1342,28,Deniz Aydin,1,8 Eki 2000,Türkiye,"1,88m",2,100,1,23,47
1343,82,Talha Yakin,1,12 Tem 2004,Türkiye,"1,93m",2,25,1,19,47
1344,85,Kerem Matisli,1,4 Nis 2007,Türkiye,"1,93m",2,10,1,16,47
1345,6,Ertugrul Kurtulus,2,22 Ağu 2002,Türkiye,"1,83m",2,200,1,21,47
1346,4,Furkan Ünver,2,30 Oca 1997,Türkiye,"1,82m",2,150,1,26,47
1347,3,Kerem Kök,2,28 Oca 2004,Türkiye,-,1,50,1,19,47
1348,23,Baran Karagöz,2,10 Oca 2005,Türkiye,-,,25,1,18,47
1349,88,Yigit Fidan,2,11-May-05,Türkiye,-,,10,1,18,47
1350,11,Abdullah Tazgel,3,12 Nis 2003,Türkiye,"1,82m",1,100,1,20,47
1351,22,Eren Tunali,4,29 Nis 2004,Türkiye,-,2,100,1,19,47
1352,99,Hamza Arikan,4,10-Mar-05,Türkiye,-,2,100,1,18,47
1353,5,Ozan Koc,5,6 Oca 2001,Türkiye,-,2,150,1,22,47
1354,20,Ömer Görgüc,5,1 Oca 2003,Türkiye,-,2,75,1,20,47
1355,46,Baris Dalkiran,5,4 Oca 2004,Türkiye,-,,50,1,19,47
1356,94,Yusuf Sertkaya,5,20 Ağu 2005,Türkiye,"1,88m",2,10,1,18,47
1357,78,Emre Tepegöz,6,13 Nis 2003,Türkiye,-,,75,1,20,47
1358,-,Deniz Dirk Knibbe,6,25 Eyl 2004,Türkiye,-,,25,1,19,47
1359,27,Melih Saglam,6,5 Oca 2005,Türkiye,-,,10,1,18,47
1360,80,Enes Gökhan,6,6 Nis 2004,Türkiye,-,,10,1,19,47
1361,8,Bilal Güney,7,21 Tem 2003,Türkiye,-,1,75,1,20,47
1362,29,Tughan Yildiz,7,31-Mar-06,Türkiye,-,,25,1,17,47
1363,10,Cagatay Yilmaz,8,1 Oca 2000,Türkiye,-,2,150,1,23,47
1364,77,Mustafa Genc,8,16-Mar-06,Türkiye,-,,125,1,17,47
1365,66,Samet Bozkurt,9,26 Nis 2004,Türkiye,-,,25,1,19,47
1366,9,Berat Altindis,11,10 Oca 2002,Türkiye,"1,76m",2,200,1,21,47
1367,17,Hasan Sabri Karaca,11,7 Haz 2004,Türkiye,-,,50,1,19,47
1368,97,Alperen Sirin,11,30 Haz 2004,Türkiye,"1,83m",2,25,1,19,47
1369,7,Eren Güler,11,29 Oca 2003,Türkiye,"1,76m",1,10,1,20,47
1370,1,Umut Kaya,1,1 Oca 1990,Türkiye,"1,90m",1,50,1,33,48
1371,16,Erkam Mecit Erginsoy,1,5 Eki 2004,Türkiye,"1,88m",2,25,1,19,48
1372,-,Bugra Özcoban,1,3 Nis 2001,Türkiye,-,,10,1,22,48
1373,99,Mizhat Burak Sari,1,15 Ağu 1999,Türkiye,"1,86m",2,10,1,24,48
1374,15,Necmican Cebeci,2,18 Şub 2002,Türkiye,"1,84m",2,100,1,21,48
1375,4,Atakan Gündüz,2,1 Oca 2001,Türkiye,"1,89m",2,75,1,22,48
1376,23,Erdinc Pekgöz,2,15 Nis 1990,Türkiye,"1,90m",1,50,1,33,48
1377,52,Kemal Bayrak,2,19 Oca 2002,Türkiye,-,2,25,1,21,48
1378,13,Serkan Sözmen,3,2 Haz 1989,Türkiye,-,1,100,1,34,48
1379,14,Muharrem Dogan,3,4 Nis 1992,Türkiye,"1,83m",1,75,1,31,48
1380,22,Can Altinorak,3,13 Ara 2003,Türkiye,"1,78m",1,10,1,19,48
1381,25,Sirat Yesilördek,4,1-Mar-97,Türkiye,"1,82m",2,150,1,26,48
1382,24,Erkam Kömür,4,15 Tem 2002,Türkiye,-,2,50,1,21,48
1383,5,Taskin Kartal,5,8 Tem 1996,Türkiye,"1,81m",2,100,1,27,48
1384,41,Semih Üstün,5,26-Mar-99,Türkiye,-,2,100,1,24,48
1385,6,Efe Gecim,5,23 Eki 2004,Türkiye,"1,82m",2,25,1,18,48
1386,8,Altug Tas,6,10 Oca 1996,Türkiye,"1,75m",2,150,1,27,48
1387,39,Okan Derici,6,16 Nis 1993,Türkiye,"1,77m",1,50,1,30,48
1388,10,Eray Karatas,7,13 Tem 1998,Türkiye,-,,125,1,25,48
1389,53,Hasan Yurtseven,7,19-Mar-01,Türkiye,"1,72m",2,25,1,22,48
1390,-,Bilal Musa Sentürk,7,19 Nis 2004,Türkiye,-,,10,1,19,48
1391,11,Furkan Günes,8,4 Tem 1999,Türkiye,-,1,125,1,24,48
1392,18,Berke Can Özsoy,8,15 Tem 2005,Türkiye,"1,88m",1,10,1,18,48
1393,17,Denizhan Taskan,9,1-May-00,Türkiye,-,2,125,1,23,48
1394,20,Sevki Cinar,9,6 Tem 1995,Türkiye,"1,77m",1,50,1,28,48
1395,77,Kadircan Bilikli,9,1-May-04,Türkiye,-,,10,1,19,48
1396,9,Ömer Faruk Ermec,11,10 Tem 1992,Türkiye,"1,86m",2,125,1,31,48
1397,19,Özgür Can Özcan,11,10 Nis 1988,Türkiye,"1,84m",2,10,1,35,48
1398,56,Abdul Kadir Dursun,14,30 Ağu 2004,Türkiye,-,,10,1,19,49
1399,13,Egemen Yayli,1,23 Nis 2000,Türkiye,"1,90m",2,150,1,23,49
1400,77,Sirac Tüfekci,1,11 Kas 2001,Türkiye,"1,88m",2,25,1,21,49
1401,91,Gökhan Siverek,1,16 Eki 1991,Türkiye,-,,25,1,32,49
1402,1,Ozan Özsen,1,10 Oca 2005,Türkiye,"1,88m",2,10,1,18,49
1403,44,Mevlüt Celik,2,22 Haz 1997,Türkiye,"1,80m",2,150,1,26,49
1404,14,Hakan Cevik,2,24 Eki 1988,Türkiye,"1,87m",2,125,1,34,49
1405,4,Nuri Terliksiz,2,5 Oca 1988,Türkiye,"1,85m",2,50,1,35,49
1406,-,Osman Pasa Zorlu,2,15 Tem 1999,Türkiye,"1,90m",2,25,1,24,49
1407,6,Fuat Yaman,2,16-Mar-92,Türkiye,-,1,25,1,31,49
1408,17,Serkan Yildiz,3,1-Mar-98,Türkiye,"1,78m",1,10,1,25,49
1409,27,Serhat Ahmetoglu,4,5 Şub 2002,Türkiye,"1,84m",2,100,1,21,49
1410,22,Koray Tekin Bulman,4,19 Eyl 2003,Türkiye,"1,82m",2,25,1,20,49
1411,68,Necmi Coban,4,23 Haz 1993,Türkiye,-,2,10,1,30,49
1412,25,Murat Erdemir,5,6 Oca 1989,Türkiye,-,2,10,1,34,49
1413,8,Mümin Uyar,6,4-May-01,Türkiye,"1,80m",1,175,1,22,49
1414,33,Firat Sari,6,10 Ağu 2004,Türkiye,-,2,100,1,19,49
1415,10,Oguzhan Öztürk,6,9-Mar-96,Türkiye,"1,78m",2,50,1,27,49
1416,23,Savas Yilmaz,6,1 Oca 1990,Türkiye,"1,82m",2,25,1,33,49
1417,-,Necdet Buzlu,6,20 Ağu 1997,Türkiye,-,,10,1,26,49
1418,-,Ugurcan Ocak,6,22 Oca 2004,Türkiye,"1,68m",2,10,1,19,49
1419,61,Niyazi Kilic,6,1 Oca 2005,Türkiye,-,,10,1,18,49
1420,20,Serhat Tasdemir,12,21 Tem 2000,Azerbaycan,"1,80m",2,25,1,23,49
1421,18,Kadir Aydin,7,12 Oca 2002,Türkiye,-,,10,1,21,49
1422,75,Ozan Karabacak,8,1 Oca 1996,Türkiye,"1,85m",2,100,1,27,49
1423,11,Sarper Caglar,8,31 Oca 2003,Türkiye,"1,80m",1,75,1,20,49
1424,7,Sabrican Vural,8,23 Ağu 2001,Türkiye,"1,79m",2,50,1,22,49
1425,34,Fatih Bektas,9,31 Oca 2000,Türkiye,"1,74m",2,150,1,23,49
1426,19,Tarik Akcan,9,7 Haz 2003,Türkiye,"1,80m",2,25,1,20,49
1427,-,Furkan Yörür,9,16 Ağu 2003,Türkiye,"1,80m",1,10,1,20,49
1428,9,Ahmet Daniel Akyildiz,11,16-May-03,Türkiye,"1,83m",2,50,1,20,49
1429,99,Burak Aydin,11,21 Nis 1995,Türkiye,"1,79m",2,50,1,28,49
1430,-,Canberk Han,11,24 Tem 2004,Türkiye,"1,78m",2,10,1,19,49
1431,34,Boran Güngör,1,1 Oca 2000,Türkiye,-,2,75,1,23,50
1432,22,Evren Üstündag,1,2 Nis 1990,Türkiye,"1,87m",2,10,1,33,50
1433,25,Recep Tayip Kaya,1,1 Şub 2006,Türkiye,"1,88m",2,10,1,17,50
1434,5,Süheyl Cetin,2,22 Haz 1995,Türkiye,"1,81m",1,125,1,28,50
1435,50,Bartu Göcmen,2,1 Oca 2003,Türkiye,"1,95m",2,25,1,20,50
1436,4,Batuhan Cakir,2,26 Oca 2001,Türkiye,-,,10,1,22,50
1437,41,Muhammed Düzgüner,2,27 Nis 2002,Türkiye,"1,85m",2,10,1,21,50
1438,61,Tanju Colak,2,17 Şub 2004,Türkiye,"1,87m",2,10,1,19,50
1439,73,Ramazan Kaya,2,16 Şub 2004,Türkiye,-,,10,1,19,50
1440,94,Hüseyin Iclek,2,5 Oca 2003,Türkiye,-,,10,1,20,50
1441,18,Kerem Kaya,3,9-Mar-93,Türkiye,"1,76m",1,125,1,30,50
1442,3,Ali Aydin,3,1 Oca 1998,Türkiye,"1,76m",1,100,1,25,50
1443,23,Ismail Hakki Dogan,4,24 Eki 1998,Türkiye,-,,75,1,24,50
1444,-,Irfan Köse,4,4 Nis 2004,Türkiye,-,2,10,1,19,50
1445,21,Emre Dayan,4,19 Nis 2001,Türkiye,-,2,10,1,22,50
1446,11,Burak Topcu,5,4 Tem 2001,Türkiye,-,,10,1,22,50
1447,8,Savas Yorulmaz,6,16 Tem 1993,Türkiye,"1,80m",2,150,1,30,50
1448,80,Serdar Güncü,6,27 Haz 1999,Türkiye,"1,83m",2,75,1,24,50
1449,26,Tolga Yakut,6,2 Eyl 2000,Türkiye,"1,80m",,25,1,23,50
1450,20,Samet Semiz,6,1 Oca 1995,Türkiye,-,,10,1,28,50
1451,30,Emirhan Sefa Öz,6,1 Tem 2004,Türkiye,-,,10,1,19,50
1452,24,Mehmet Alaeddinoglu,7,14 Oca 1990,Türkiye,"1,77m",2,150,1,33,50
1453,17,Muhammed Mustafa Özbay,7,10-Mar-04,Türkiye,-,1,100,1,19,50
1454,10,Anil Gözütok,7,27 Eki 2000,Almanya,"1,77m",3,50,1,22,50
1455,15,Yunus Mertoglu,7,20 Nis 2001,Türkiye,"1,85m",1,50,1,22,50
1456,99,Emin Sarigül,7,12 Tem 2005,Türkiye,"1,78m",2,50,1,18,50
1457,7,Eray Akar,8,13-May-03,Türkiye,"1,83m",2,150,1,20,50
1458,9,Mustafa Erkasap,8,8 Oca 2003,Türkiye,"1,75m",1,25,1,20,50
1459,-,Ali Bingöller,8,12 Ağu 2004,Türkiye,"1,77m",2,10,1,19,50
1460,27,Emir Aktürk,8,27-May-04,Türkiye,"1,85m",2,10,1,19,50
1461,52,Muhammet Enes Erdem,9,8 Oca 1999,Türkiye,"1,85m",3,50,1,24,50
1462,-,Koray Zorlu,9,4 Kas 2002,Türkiye,"1,78m",2,10,1,20,50
1463,12,Ergin Keles,11,1 Oca 1987,Türkiye,"1,84m",2,100,1,36,50
1464,53,Kadem Yasar,1,18-May-95,Türkiye,"1,91m",2,100,1,28,51
1465,37,Mücahid Cirisoglu,1,25-Mar-98,Türkiye,"1,88m",2,25,1,25,51
1466,79,Mert Batuhan Cakir,1,30 Tem 2004,Türkiye,"1,88m",2,10,1,19,51
1467,14,Ali Firat Okur,2,22-Mar-93,Türkiye,"1,83m",2,50,1,30,51
1468,22,Serdar Yazici,2,25 Nis 1994,Türkiye,"1,85m",2,50,1,29,51
1469,40,Gökay Güney,2,19-May-99,Türkiye,"1,80m",2,50,1,24,51
1470,58,Mehmet Cicek,2,15 Eki 1992,Türkiye,"1,93m",2,50,1,31,51
1471,25,Cihat Aktas,2,25 Eki 2000,Türkiye,"1,86m",3,25,1,22,51
1472,-,Mert Korkmaz,2,4 Tem 2001,Türkiye,"1,84m",1,10,1,22,51
1473,3,Hüseyin Solakli,3,1 Oca 2001,Türkiye,"1,76m",1,25,1,22,51
1474,57,Görkem Akdere,3,11-Mar-03,Türkiye,"1,83m",1,10,1,20,51
1475,88,Nurullah Serbest,4,8 Tem 1998,Türkiye,-,2,25,1,25,51
1476,5,Mehmet Ersavas,5,24-Mar-91,Türkiye,-,2,100,1,32,51
1477,-,Tunahan Ertugrul,5,5 Şub 2004,Türkiye,"1,80m",2,25,1,19,51
1478,8,Mert Özyildirim,6,28 Şub 1995,Türkiye,"1,75m",1,125,1,28,51
1479,97,Sergen Yatagan,6,17-May-99,Türkiye,"1,80m",2,100,1,24,51
1480,21,Hüseyin Öztürk,6,1 Oca 2002,Türkiye,"1,76m",2,50,1,21,51
1481,39,Ümit Can Tokcu,6,22 Şub 1999,Türkiye,-,,50,1,24,51
1482,27,Senol Sürüm,6,30-May-05,Türkiye,"1,88m",1,10,1,18,51
1483,44,Hüseyin Ekici,8,24-May-00,Türkiye,-,1,50,1,23,51
1484,10,Cerem Dincer,8,27 Kas 1996,Türkiye,"1,73m",1,25,1,26,51
1485,11,Furkan Tütüncü,8,18-May-98,Türkiye,"1,89m",2,25,1,25,51
1486,7,Tolga Sahin,9,30 Eyl 1997,Türkiye,"1,77m",2,75,1,26,51
1487,35,Fatih Üge,9,14 Şub 1991,Türkiye,-,1,75,1,32,51
1488,-,Sadi Tekin,9,1 Oca 2000,Türkiye,-,,10,1,23,51
1489,9,Gökdeniz Varol,11,15 Eyl 1995,Türkiye,"1,80m",2,100,1,28,51
1490,-,Haci Dogru,11,27-Mar-97,Türkiye,"1,84m",2,25,1,26,51
1491,19,Günes Güventürk,11,18 Tem 2005,Türkiye,-,,10,1,18,51
1492,99,Abdulkadir Kuzey,11,12 Nis 1991,Türkiye,"1,92m",2,10,1,32,51
